Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
8803884253,"Mar 30, 2023, 4:17:16 PM",Thursday Morning HIIT,Workout,,2688,0,173.0,58,,,,activities/9447738207.fit.gz,,,2688.0,2688.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,140.0,,,665.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8798293126,"Mar 29, 2023, 4:40:03 PM",Wednesday Morning Indoor Run,Run,,555,1.62,,,,,On Cloud Runner,activities/9441858492.fit.gz,,,555.0,555.0,1621.2,4.604,2.921,0.0,,,,0.0,0.0,,,83.0,80.0,,,,,141.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,12162060.0,,,,,,,,,,0.0,2.921,0.0,,,,2948.0,,,,,,,,,,,,,,,,,""
8794194499,"Mar 28, 2023, 9:31:15 PM",Tuesday Afternoon HIIT,Workout,,1974,0,179.0,56,,,,activities/9437533136.fit.gz,,,1974.0,1974.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,156.0,,,522.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8793918756,"Mar 28, 2023, 8:43:21 PM",Tuesday Afternoon Run,Run,,527,1.61,162.0,15,,,On Cloud Runner,activities/9437243831.fit.gz,,,527.0,517.0,1618.9,5.43,3.131,10.1,39.2,1043.3,1078.2,7.3,-1.8,,,90.0,80.0,,156.0,,272.0,147.0,,,15.0,,,,,,,,,269.0,526.0,,,0.0,,1.0,1597.5,1680033536.0,3.0,6.1,3.8,-8.7,0.34,1022.1,3.0,8.0,273.0,0.0,1680007424.0,1680052608.0,0.25,,12162060.0,0.0,1.0,0.76,38402.7,3.0,,,,,0.0,3.072,0.0,,,,2788.0,,,,,,,,,,,,,,,,,""
8777298278,"Mar 25, 2023, 8:11:13 PM",I suck at climbs. Lol. ,Ride,"",2903,6.85,180.0,79,,,Marin 2021,activities/9419716979.fit.gz,,11.793,2903.0,2305.0,6852.6,12.472,2.973,234.0,234.0,302.2,440.9,49.1,0.0,,,,,,159.0,,,426.0,,,79.0,,,,,,,,,,,0.0,,0.0,,1.0,,1679774464.0,1.0,22.0,21.0,7.6,0.4,1008.1,6.7,17.0,249.0,0.0,1679744000.0,1679788416.0,0.125,11537838.0,,0.87,5.0,0.3,37054.5,5.0,,,,,0.0,2.361,1985.3,,,,,,,,,,,,,,,,,,,,,""
8771342210,"Mar 24, 2023, 10:03:19 PM",Friday Evening Run,Run,,307,0.80,176.0,10,,,On Cloud Runner,activities/9413373380.fit.gz,,,307.0,304.0,806.8,4.268,2.654,13.6,10.0,662.4,674.2,23.1,0.4,,,82.0,74.0,,158.0,,266.0,79.0,,,10.0,,,,,,,,,258.0,307.0,,,0.0,,1.0,841.0,1679695232.0,2.0,25.8,25.3,11.8,0.42,1010.3,4.5,9.0,226.0,0.0,1679657344.0,1679701504.0,0.125,,12162060.0,0.31,6.0,0.56,38160.2,1.0,,,,,0.0,2.628,49.6,,,,1496.0,,,,,,,,,,,,,,,,,""
8770424913,"Mar 24, 2023, 5:46:16 PM",Friday Afternoon Cycle,Ride,,1519,7.26,182.0,63,,,Marin 2021,activities/9412412678.fit.gz,,11.793,1519.0,1519.0,7267.2,11.488,4.784,92.8,92.8,60.0,102.1,7.7,0.0,,,,,,165.0,,,314.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,,1679677184.0,1.0,27.2,27.4,14.7,0.46,1015.7,5.6,10.2,234.0,0.0,1679656960.0,1679701120.0,0.125,11537838.0,,0.0,1.0,0.08,33031.7,9.0,,,,,0.0,4.784,7267.2,,,,,,,,,,,,,,,,,,,,,""
8766371351,"Mar 23, 2023, 9:33:38 PM",Thursday Evening HIIT,Workout,,2342,0,167.0,26,,,,activities/9408149546.fit.gz,,,2342.0,2342.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,135.0,,,539.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8760870932,"Mar 22, 2023, 9:35:05 PM",Wednesday Evening HIIT,Workout,,2424,0,191.0,71,,,,activities/9402389063.fit.gz,,,2424.0,2424.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,157.0,,,657.0,,,71.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8760646497,"Mar 22, 2023, 9:13:46 PM",Wednesday Evening Run,Run,,604,1.61,169.0,13,,,On Cloud Runner,activities/9402156248.fit.gz,,,604.0,562.0,1615.7,5.04,2.875,0.0,-0.6,2.7,4.4,1.9,0.0,,,85.0,75.0,,148.0,,256.0,144.0,,,13.0,,,,,,,,,256.0,598.0,,,0.0,,1.0,1617.5,1679518848.0,5.0,18.3,18.6,15.5,0.84,1025.8,2.1,4.3,97.0,0.4,1679484032.0,1679527936.0,0.0,,12162060.0,0.55,5.0,0.94,14136.9,2.0,,,,,0.0,2.675,0.0,,,,2944.0,,,,,,,,,,,,,,,,,""
8759079284,"Mar 22, 2023, 4:40:59 PM",Wednesday Afternoon Run,Run,,1125,3.22,181.0,51,,,On Cloud Runner,activities/9400510737.fit.gz,,,1125.0,1124.0,3222.8,5.532,2.867,2.7,3.0,1.7,4.4,3.1,0.0,,,87.0,77.0,,167.0,,264.0,319.0,,,51.0,,,,,,,,,263.0,1125.0,,,0.0,,1.0,3226.7,1679500800.0,3.0,18.4,18.4,13.6,0.73,1028.3,1.4,2.7,96.0,0.0,1679484032.0,1679527936.0,0.0,,12162060.0,0.0,1.0,0.84,23574.2,5.0,,,,,0.0,2.865,0.0,,,,5814.0,,,,,,,,,,,,,,,,,""
8755085683,"Mar 21, 2023, 10:22:52 PM",Tuesday Evening Run,Run,,450,1.21,172.0,17,,,On Cloud Runner,activities/9396323051.fit.gz,,,450.0,448.0,1210.8,5.384,2.703,0.0,0.1,3.4,4.4,1.8,0.0,,,85.0,76.0,,167.0,,257.0,105.0,,,17.0,,,,,,,,,253.0,450.0,,,0.0,,1.0,1211.5,1679436032.0,2.0,13.5,13.5,5.8,0.6,1028.4,4.3,6.9,88.0,0.0,1679397760.0,1679441536.0,0.01,,12162060.0,0.0,,0.67,12985.0,1.0,297.0,,,,0.0,2.691,0.0,,,,2266.0,,,,,,,,,,,,,,,,,""
8755035990,"Mar 21, 2023, 9:37:02 PM",Tuesday Evening HIIT,Workout,,2560,0,171.0,36,,,,activities/9396272519.fit.gz,,,2560.0,2560.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,142.0,,,607.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8754768193,"Mar 21, 2023, 9:14:35 PM",Tuesday Evening Run,Run,,570,1.63,150.0,13,,,On Cloud Runner,activities/9396000952.fit.gz,,,570.0,570.0,1630.5,5.362,2.861,0.0,2.3,0.8,4.4,1.7,-0.1,,,84.0,76.0,,147.0,,264.0,143.0,,,13.0,,,,,,,,,261.0,570.0,,,0.0,,1.0,1626.6,1679432448.0,2.0,14.6,14.6,3.7,0.48,1028.5,4.5,7.0,95.0,0.0,1679397760.0,1679441536.0,0.01,,12162060.0,0.0,,0.61,16093.0,2.0,293.1,,,,0.0,2.861,0.0,,,,2890.0,,,,,,,,,,,,,,,,,""
8749069885,"Mar 20, 2023, 9:34:41 PM",Monday Evening HIIT,Workout,,2402,0,178.0,68,,,,activities/9390049518.fit.gz,,,2402.0,2402.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,154.0,,,620.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8748872713,"Mar 20, 2023, 9:19:28 PM",Jog to the gym. ,Run,"",546,1.43,156.0,0,,,On Cloud Runner,activities/9389844158.fit.gz,,,546.0,515.0,1432.1,4.988,2.781,0.0,2.0,0.9,4.4,2.3,-0.1,,,83.0,75.0,,8.0,,250.0,128.0,,,0.0,,,,,,,,,247.0,545.0,0.0,,0.0,,1.0,1429.2,1679346048.0,2.0,12.9,12.9,-1.4,0.37,1025.4,3.8,6.2,23.0,0.0,1679311488.0,1679355136.0,0.97,,12162060.0,0.0,,0.42,16093.0,2.0,288.3,,,,0.0,2.623,0.0,,,,2702.0,,,,,,,,,,,,,,,,,""
8744500361,"Mar 20, 2023, 12:50:42 AM",Sunday Evening Skate,Inline Skate,,2482,3.20,173.0,33,,,,activities/9385244023.fit.gz,,,2482.0,1579.0,3208.5,10.342,2.032,0.0,0.5,2.0,2.7,1.3,0.0,,,,,,148.0,,,505.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,,1679270400.0,2.0,13.3,13.3,-1.4,0.36,1020.6,2.8,5.0,8.0,0.0,1679225216.0,1679268736.0,0.94,,,0.0,,0.35,16093.0,0.0,274.6,,,,0.0,1.293,0.0,,,,,,,,,,,,,,,,,,,,,""
8730352127,"Mar 17, 2023, 4:21:48 PM",Friday Afternoon HIIT watch cut off 5 min early but you get the hint. Gttfg,Workout,"",2224,0,178.0,75,,,,activities/9370289294.fit.gz,,,2224.0,2224.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,158.0,,,540.0,,,75.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8729945923,"Mar 17, 2023, 3:31:42 PM",Pre workout jog ,Run,"",545,1.62,175.0,14,,,On Cloud Runner,activities/9369856463.fit.gz,,,545.0,537.0,1619.6,6.024,3.016,0.0,-1.1,2.7,4.4,1.1,0.1,,,85.0,77.0,,152.0,,272.0,142.0,,,14.0,,,,,,,,,267.0,544.0,0.0,,0.0,,1.0,1622.2,1679065216.0,1.0,20.0,20.0,13.5,0.66,1017.2,5.4,8.1,217.0,0.0,1679052544.0,1679095808.0,0.86,,12162060.0,0.0,,0.31,16093.0,4.0,288.7,,,,0.0,2.972,0.0,,,,2774.0,,,,,,,,,,,,,,,,,""
8726613923,"Mar 16, 2023, 9:35:33 PM",Thursday Evening HIIT,Workout,,2448,0,167.0,21,,,,activities/9366342849.fit.gz,,,2448.0,2448.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,134.0,,,479.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8721059933,"Mar 15, 2023, 9:35:25 PM",Wednesday Evening HIIT,Workout,,2405,0,180.0,66,,,,activities/9360507504.fit.gz,,,2405.0,2405.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,77.0,77.0,,151.0,,,579.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8709867079,"Mar 13, 2023, 9:34:07 PM",Monday Evening HIIT,Workout,,2658,0,185.0,90,,,,activities/9348586761.fit.gz,,,2658.0,2658.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,159.0,,,638.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8698192569,"Mar 11, 2023, 1:18:54 PM",Saturday Morning Cycle,Ride,"",22106,77.39,174.0,503,,,Marin 2021,activities/9336279392.fit.gz,,11.793,22106.0,18789.0,77389.6,11.224,4.119,354.6,354.6,14.0,36.8,27.5,0.0,,,,,,154.0,,,2684.0,,,503.0,,,,,,,,,,,0.0,,0.0,,1.0,,1678539648.0,1.0,17.2,17.2,13.7,0.8,1013.5,2.9,5.7,343.0,0.1,1678535040.0,1678577664.0,0.65,11537838.0,,0.03,5.0,0.23,16093.0,1.0,293.0,,,,0.0,3.501,68577.8,,,,,,,,,,,,,,,,,,,,,media/2486A637-25D2-4A5D-8D93-3A06CBD33567.jpg|media/B3E687DB-D2D2-4ECD-BC29-92ACEF978E11.jpg|media/F5B8A280-30E0-45E1-921F-3F658A0DDFAD.jpg|media/27D62089-5083-4BAC-AD18-1E471189AFC3.jpg|media/C77E03DF-0D5A-4EC3-83A1-51512DE41C1E.jpg|media/EA730AB1-4733-431D-90E9-CBF1D646D267.jpg
8692849759,"Mar 10, 2023, 6:21:10 PM",Friday Afternoon Cycle,Ride,,8974,19.96,188.0,156,,,Marin 2021,activities/9330672374.fit.gz,,11.793,8974.0,5837.0,19964.6,10.076,3.42,128.5,131.5,15.5,31.2,28.5,0.0,,,,,,154.0,,,852.0,,,156.0,,,,,,,,,,,,,0.0,,1.0,,1678471168.0,2.0,27.2,27.6,15.9,0.5,1016.9,5.9,8.5,244.0,0.0,1678448640.0,1678491264.0,0.61,11537838.0,,0.0,,0.55,16093.0,6.0,279.1,,,,0.0,2.225,19013.3,,,,,,,,,,,,,,,,,,,,,""
8691772466,"Mar 10, 2023, 2:52:11 PM",Friday Morning Cycle,Ride,,7464,17.21,191.0,146,,,Marin 2021,activities/9329545156.fit.gz,,11.793,7464.0,6006.0,17212.3,8.106,2.866,73.4,77.9,17.3,31.1,27.7,0.0,,,,,,151.0,,,762.0,,,146.0,,,,,,,,,,,,,0.0,,1.0,,1678456832.0,2.0,20.4,20.4,15.1,0.72,1018.8,3.6,7.1,199.0,0.0,1678448640.0,1678491264.0,0.61,11537838.0,,0.0,,0.67,16093.0,2.0,275.6,,,,0.0,2.306,16389.9,,,,,,,,,,,,,,,,,,,,,""
8688375866,"Mar 9, 2023, 10:06:40 PM",Afternoon Ride,Ride,,1804,5.63,,,,,Marin 2021,activities/8688375866.gpx,,11.793,1804.0,1668.0,5637.2,11.915,3.38,39.1,42.6,20.1,32.2,6.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1678399232.0,2.0,26.2,26.2,10.8,0.38,1019.3,2.3,2.6,79.0,0.0,1678362368.0,1678404864.0,0.58,11537838.0,,0.0,,0.41,16093.0,1.0,266.0,,,,0.0,3.125,5016.0,,,,,,,,,,,,,,,,,,,,,""
8678325750,"Mar 8, 2023, 12:03:41 AM",Tuesday Evening Skate,Inline Skate,,1317,1.63,170.0,15,,,,activities/9315488487.fit.gz,,,1317.0,690.0,1638.3,13.032,2.374,0.0,-0.1,2.2,2.4,1.3,0.0,,,,,,148.0,,,227.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,1678233600.0,1.0,24.4,24.4,6.8,0.32,1015.0,3.7,6.4,353.0,0.0,1678189312.0,1678231424.0,0.52,,,0.0,,0.06,16093.0,0.0,268.2,,,,0.0,1.244,0.0,,,,,,,,,,,,,,,,,,,,,""
8653933283,"Mar 3, 2023, 5:23:08 PM",Friday Afternoon HIIT,Workout,,2526,0,187.0,96,,,,activities/9289351948.fit.gz,,,2526.0,2526.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,162.0,,,641.0,,,96.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8643095167,"Mar 1, 2023, 5:20:03 PM",Wednesday Afternoon HIIT,Workout,,2380,0,182.0,95,,,,activities/9278023303.fit.gz,,,2380.0,2380.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,164.0,,,617.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8639029309,"Feb 28, 2023, 10:38:59 PM",Tuesday Evening HIIT,Workout,,2402,0,166.0,31,,,,activities/9273759783.fit.gz,,,2402.0,2402.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,140.0,,,505.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8638439775,"Feb 28, 2023, 8:44:43 PM",Tuesday Afternoon Run,Run,,1037,3.01,177.0,45,,,On Cloud Runner,activities/9273177757.fit.gz,,,1037.0,1037.0,3019.0,4.914,2.911,2.3,2.2,1.6,4.1,2.9,0.0,,,84.0,78.0,,165.0,,268.0,268.0,,,45.0,,,,,,,,,266.0,1037.0,,,0.0,,1.0,3021.9,1677614336.0,1.0,28.3,28.3,9.6,0.31,1009.8,4.2,7.8,223.0,0.0,1677585024.0,1677626240.0,0.3,,12162060.0,0.0,,0.11,16093.0,4.0,265.6,,,,0.0,2.911,0.0,,,,5382.0,,,,,,,,,,,,,,,,,""
8633344213,"Feb 27, 2023, 10:35:18 PM",Monday Evening HIIT,Workout,,2415,0,192.0,102,,,,activities/9267816218.fit.gz,,,2415.0,2415.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,164.0,,,633.0,,,102.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8628815902,"Feb 26, 2023, 6:57:34 PM",Sunday Afternoon Cycle,Ride,,24590,23.00,186.0,75,,,Marin 2021,activities/9263069442.fit.gz,,11.793,24590.0,4515.0,22999.9,12.182,5.094,130.5,130.2,1.5,61.0,7.7,0.0,,,,,,135.0,,,804.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,,1677434368.0,3.0,17.2,17.3,15.5,0.9,1016.5,3.0,3.7,98.0,0.0,1677412352.0,1677453312.0,0.24,11537838.0,,0.0,,0.97,12461.0,4.0,255.0,,,,0.0,0.935,0.0,,,,,,,,,,,,,,,,,,,,,""
8649704755,"Feb 25, 2023, 8:29:11 PM",Saturday Afternoon Skate,Inline Skate,,2854,1.99,171.0,11,,,,activities/9284928466.fit.gz,,,2854.0,1378.0,1991.2,5.152,1.445,0.0,-0.2,2.0,2.3,1.4,0.0,,,,,,131.0,,,516.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,1677355264.0,2.0,20.2,20.2,15.1,0.73,1021.7,1.8,3.8,164.0,0.0,1677326080.0,1677366912.0,0.21,,,0.0,,0.75,7316.0,3.0,236.4,,,,0.0,0.698,0.0,,,,,,,,,,,,,,,,,,,,,""
8620956292,"Feb 25, 2023, 4:40:51 PM",Saturday Morning Run,Run,,1167,3.22,184.0,42,,,On Cloud Runner,activities/9254732142.fit.gz,,,1167.0,1160.0,3227.8,4.168,2.783,2.2,2.2,1.6,3.9,2.2,0.0,,,86.0,78.0,,161.0,,256.0,308.0,,,42.0,,,,,,,,,255.0,1166.0,,,0.0,,1.0,3230.0,1677340800.0,3.0,18.0,18.2,16.2,0.89,1024.3,1.9,3.0,25.0,0.0,1677326080.0,1677366912.0,0.21,,12162060.0,0.0,,0.94,13239.0,4.0,238.9,,,,0.0,2.766,0.0,,,,6078.0,,,,,,,,,,,,,,,,,""
8612395261,"Feb 24, 2023, 12:36:01 AM",Thursday Evening Skate,Inline Skate,,4292,3.02,170.0,20,,,,activities/9245707079.fit.gz,,,4292.0,2368.0,3021.3,4.888,1.276,0.0,0.1,2.0,2.3,1.2,0.0,,,,,,131.0,,,597.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,1677196800.0,2.0,19.8,20.0,16.9,0.83,1019.9,4.7,7.1,217.0,0.0,1677153408.0,1677193984.0,0.14,,,0.0,,0.83,16093.0,0.0,246.9,,,,0.0,0.704,0.0,,,,,,,,,,,,,,,,,,,,,""
8611926300,"Feb 23, 2023, 10:36:50 PM",Thursday Evening HIIT,Workout,,2286,0,156.0,12,,,,activities/9245218286.fit.gz,,,2286.0,2286.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,127.0,,,410.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8606650059,"Feb 22, 2023, 10:34:27 PM",Wednesday Evening HIIT,Workout,,2463,0,181.0,79,,,,activities/9239665002.fit.gz,,,2463.0,2463.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,158.0,,,596.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8605815098,"Feb 22, 2023, 7:36:01 PM",Wednesday Afternoon Run,Run,,626,1.61,165.0,17,,,On Cloud Runner,activities/9238790938.fit.gz,,,626.0,624.0,1611.7,4.616,2.583,0.0,0.0,1.9,3.8,1.6,0.0,,,84.0,74.0,,157.0,,247.0,143.0,,,17.0,,,,,,,,,243.0,626.0,,,0.0,,1.0,1612.8,1677092352.0,2.0,22.0,22.0,15.5,0.67,1018.1,3.3,4.3,151.0,0.0,1677067008.0,1677107456.0,0.11,,12162060.0,0.0,,0.35,16093.0,5.0,262.1,,,,0.0,2.575,0.0,,,,3074.0,,,,,,,,,,,,,,,,,""
8601837274,"Feb 22, 2023, 1:35:59 AM",Tuesday Evening Cycle,Ride,,3219,8.62,164.0,16,,,Marin 2021,activities/9234595240.fit.gz,,11.793,3219.0,2109.0,8620.5,10.77,4.087,5.0,5.0,6.4,10.3,7.7,0.0,,,,,,131.0,,,249.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,1677027584.0,2.0,20.2,20.4,17.1,0.83,1012.9,3.8,6.9,222.0,0.0,1676980736.0,1677021056.0,0.07,11537838.0,,0.0,,0.74,16093.0,0.0,276.7,,,,0.0,2.678,7251.6,,,,,,,,,,,,,,,,,,,,,""
8601281084,"Feb 21, 2023, 10:35:10 PM",Tuesday Evening HIIT,Workout,,2705,0,171.0,54,,,,activities/9234011893.fit.gz,,,2705.0,2705.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,90.0,90.0,,149.0,,,613.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8595646078,"Feb 20, 2023, 11:33:35 PM",Monday Evening Indoor Cycle,Ride,,1504,0,181.0,42,,,Marin 2021,activities/9228060378.fit.gz,,11.793,1504.0,1504.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,153.0,,,352.0,,,42.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11537838.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8593772253,"Feb 20, 2023, 4:27:12 PM",First ride after the flu is always a bitch. Felt good to get out though. ,Ride,"",4427,19.63,176.0,154,,,Marin 2021,activities/9226095617.fit.gz,,11.793,4427.0,4427.0,19638.2,8.216,4.436,51.5,53.4,4.0,18.9,20.8,0.0,,,,,,161.0,,,561.0,,,154.0,,,,,,,,,,,0.0,,0.0,,1.0,,1676908800.0,1.0,19.4,19.4,9.3,0.52,1017.5,3.9,8.8,257.0,0.0,1676894336.0,1676934656.0,0.03,11537838.0,,0.0,,0.28,16093.0,5.0,261.7,,,,0.0,4.436,19638.2,,,,,,,,,,,,,,,,,,,,,""
8510662172,"Feb 5, 2023, 4:01:03 PM",Sunday Morning Indoor Run,Run,,564,1.61,162.0,14,,,On Cloud Runner,activities/9134352555.fit.gz,,,564.0,564.0,1613.7,4.5,2.861,0.0,,,,0.0,0.0,,,104.0,80.0,,152.0,,,143.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,12162060.0,,,,,,,,,,0.0,2.861,0.0,,,,3026.0,,,,,,,,,,,,,,,,,""
8510206703,"Feb 5, 2023, 2:47:21 PM",Sunday Morning Indoor Run,Run,,1091,3.24,172.0,30,,,On Cloud Runner,activities/9133838501.fit.gz,,,1091.0,1091.0,3241.4,4.696,2.971,0.0,,,,0.0,0.0,,,83.0,80.0,,154.0,,,289.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,12162060.0,,,,,,,,,,0.0,2.971,0.0,,,,5842.0,,,,,,,,,,,,,,,,,""
8500251454,"Feb 3, 2023, 9:18:42 PM",Wind was rediculous! ,Ride,"",3393,16.61,179.0,72,,,Marin 2021,activities/9122640046.fit.gz,,11.793,3393.0,3112.0,16609.1,16.066,5.337,121.3,121.3,1.4,61.0,7.8,0.0,,,,,,149.0,,,594.0,,,72.0,,,,,,,,,,,0.0,,0.0,,1.0,,1675458048.0,2.0,11.8,11.8,5.1,0.63,1022.7,4.0,6.4,345.0,0.0,1675426432.0,1675464960.0,0.45,11537838.0,,0.0,,0.37,8811.0,1.0,277.7,,,,0.0,4.895,0.0,,,,,,,,,,,,,,,,,,,,,""
8495792784,"Feb 2, 2023, 10:33:53 PM",Thursday Evening HIIT,Workout,,4917,0,173.0,74,,,,activities/9117690294.fit.gz,,,4917.0,4917.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,142.0,,,1132.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
8490350857,"Feb 1, 2023, 10:35:14 PM",Wednesday Evening HIIT,Workout,,3006,0,165.0,15,,,,activities/9111664369.fit.gz,,,3006.0,3006.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,123.0,,,569.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
